Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location
2014,67,102199,102199,16-20 Corrs Lane MELBOURNE 3000,Melbourne (CBD),Eurotrash Cafeteria & Bar,16-20 Corrs Lane MELBOURNE 3000,569,144.96838532430027,-37.811129317600006,"-37.811129317600006, 144.96838532430027"
2014,74,108103,108103,244-250 Queen Street MELBOURNE 3000,Melbourne (CBD),Golden Buddha Lounge,"Basement , 420 Queen Street MELBOURNE 3000",200,144.9599637899321,-37.8126899312,"-37.8126899312, 144.9599637899321"
2014,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hoyts,300 La Trobe Street MELBOURNE 3000,300,144.96283887087478,-37.8109017475,"-37.8109017475, 144.96283887087478"
2014,87,106059,106059,100 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Gami Chicken and Beer,100 Little Lonsdale Street MELBOURNE 3000,73,144.96871967434998,-37.80913718521394,"-37.80913718521394, 144.96871967434998"
2014,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Order of Melbourne,"Level 2, 401-405 Swanston Street MELBOURNE 3000",290,144.96321775777238,-37.8090429901,"-37.8090429901, 144.96321775777238"
2014,96,606638,105490,124 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Pearson and Murph'y Cafe,"Part Ground , 124 La Trobe Street MELBOURNE 3000",156,144.96458869513634,-37.80821791505,"-37.80821791505, 144.96458869513634"
2014,105,109317,109317,427-433 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Oxford Scholar Hotel,427-433 Swanston Street MELBOURNE 3000,486,144.96297514475876,-37.8084449187,"-37.8084449187, 144.96297514475876"
2014,355,105636,105636,46-50 Leveson Street NORTH MELBOURNE 3051,North Melbourne,The Leveson,46-50 Leveson Street NORTH MELBOURNE 3051,400,144.95145912256226,-37.80370018715,"-37.80370018715, 144.95145912256226"
2014,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE 3051,North Melbourne,The Castle Hotel,56-58 Courtney Street NORTH MELBOURNE 3051,317,144.9530338271951,-37.800898336900005,"-37.800898336900005, 144.9530338271951"
2014,658,110266,110266,120 Brunton Avenue JOLIMONT 3002,East Melbourne,Spotless Services,Part 120 Brunton Avenue JOLIMONT 3002,2800,144.9831880016318,-37.82000693155,"-37.82000693155, 144.9831880016318"
2015,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Transit Cocktail Lounge,"Tenancy 29, Level 2, 2 Swanston Street MELBOURNE 3000",200,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2015,14,103946,103946,313-315 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Randy Dragon,"Unit 1, Basement , 313-315 Flinders Lane MELBOURNE 3000",100,144.96385087395,-37.81763997994896,"-37.81763997994896, 144.96385087395"
2015,33,105933,105933,425-427 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Irish Times,"Ground , 427 Little Collins Street MELBOURNE 3000",170,144.9605354565,-37.81625436476561,"-37.81625436476561, 144.9605354565"
2015,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),CitiClub On Queen Hotel,113 Queen Street MELBOURNE 3000,940,144.96063605148169,-37.81581228795,"-37.81581228795, 144.96063605148169"
2015,46,108536,108536,115-127 Russell Street MELBOURNE 3000,Melbourne (CBD),Portland Hotel,115-127 Russell Street MELBOURNE 3000,414,144.9681997692,-37.81366374511281,"-37.81366374511281, 144.9681997692"
2017,84,103207,103207,315-321 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Meeting Place,315-321 Elizabeth Street MELBOURNE 3000,250,144.96147232982776,-37.81124947625,"-37.81124947625, 144.96147232982776"
2017,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Melbourne Central Lion Hotel,"Shop 303, Level 3, 300 La Trobe Street MELBOURNE 3000",550,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2017,115,104103,104103,34-38 Franklin Street MELBOURNE 3000,Melbourne (CBD),Captain Melville,34-38 Franklin Street MELBOURNE 3000,355,144.96162023070002,-37.8075189651329,"-37.8075189651329, 144.96162023070002"
2017,268,108154,108153,49 Rathdowne Street CARLTON 3053,Carlton,Epocha Restaurant,49 Rathdowne Street CARLTON 3053,124,144.9685622356859,-37.8057719265,"-37.8057719265, 144.9685622356859"
2017,804,110542,110484,20-30 Convention Centre Place SOUTH WHARF 3006,Southbank,West Village NYC,20-30 Convention Centre Place SOUTH WHARF 3006,150,144.95231930285,-37.82542998795,"-37.82542998795, 144.95231930285"
2017,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Nixon Hotel,749 Bourke Street DOCKLANDS 3008,300,144.94799200964053,-37.8193808754,"-37.8193808754, 144.94799200964053"
2018,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Mesa Verde,"Unit , Level 6, 252 Swanston Street MELBOURNE 3000",175,144.965271426409,-37.81199286335,"-37.81199286335, 144.965271426409"
2018,67,102199,102199,16-20 Corrs Lane MELBOURNE 3000,Melbourne (CBD),House of Maximon / Berlin Bar,"Level 1, 16-20 Corrs Lane MELBOURNE 3000",300,144.96838532430027,-37.811129317600006,"-37.811129317600006, 144.96838532430027"
2018,84,106037,106037,324-328 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Alchemist's Refuge,"Basement , 324-328 Little Lonsdale Street MELBOURNE 3000",60,144.9599405236,-37.8116745095178,"-37.8116745095178, 144.9599405236"
2019,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),The Adelphi Hotel,187 Flinders Lane MELBOURNE 3000,80,144.9683751885,-37.81635841773196,"-37.81635841773196, 144.9683751885"
2019,33,102131,110666,394 Collins Street MELBOURNE 3000,Melbourne (CBD),The Bank On Collins,"Ground , 394 Collins Street MELBOURNE 3000",300,144.96107938833774,-37.8166130827,"-37.8166130827, 144.96107938833774"
2019,58,101230,101230,54-62 Bourke Street MELBOURNE 3000,Melbourne (CBD),Romeo Lane,4 Bourke Street MELBOURNE 3000,99,144.97136417975338,-37.81155874855,"-37.81155874855, 144.97136417975338"
2019,66,105878,105878,242-244 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Shanghai Club,"Unit 1, Ground , 242 Little Bourke Street MELBOURNE 3000",209,144.96558664045,-37.81209405621503,"-37.81209405621503, 144.96558664045"
2019,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Diesel Bar,202 La Trobe Street MELBOURNE 3000,375,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2019,107,108561,108561,380-388 Russell Street MELBOURNE 3000,Melbourne (CBD),Blue Moon Bar,"Part Ground , 380 Russell Street MELBOURNE 3000",170,144.96610530439278,-37.80749393235,"-37.80749393235, 144.96610530439278"
2019,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,298 Lygon Street CARLTON 3053,46,144.96737629272758,-37.7999858147,"-37.7999858147, 144.96737629272758"
2019,255,101593,101593,91-95 Cardigan Street CARLTON 3053,Carlton,Hotel Lincoln,91 Cardigan Street CARLTON 3053,154,144.96450571764836,-37.80448531725,"-37.80448531725, 144.96450571764836"
2019,270,664626,104468,230 Grattan Street PARKVILLE 3010,Parkville,The Ida Bar,"Part Level 1, 230 Grattan Street PARKVILLE 3010",200,144.9612087442,-37.79677169577826,"-37.79677169577826, 144.9612087442"
2019,733,110399,110399,105-107 Clarendon Street SOUTHBANK VIC 3006,Southbank,The Cloakroom Bar,"Level 46 105 Clarendon Street, SOUTHBANK VIC 3006",50,144.9582570056776,-37.82713113065,"-37.82713113065, 144.9582570056776"
2019,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS 3008,Docklands,Hightail,"Tenancy 40, LwrGround 0, 18-0 Batmans Hill Drive DOCKLANDS 3008",900,144.94982202525404,-37.82131269085,"-37.82131269085, 144.94982202525404"
2019,1109,601809,593728,425-427 Docklands Drive DOCKLANDS 3008,Docklands,Waterfront Venues Melbourne,"Suite 2, Level 1, 78 Docklands Drive DOCKLANDS 3008",1059,144.93958160663215,-37.8152440667,"-37.8152440667, 144.93958160663215"
2020,6,578321,573333,Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Beer De Luxe,"Tenancy 17 & 23, Lvls 1-2 Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",1000,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2020,12,103994,103994,502-504 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Insignia on Flinders,502-504 Flinders Street MELBOURNE VIC 3000,100,144.95765644665,-37.82005688946613,"-37.82005688946613, 144.95765644665"
2020,15,109257,109257,Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Young & Jacksons,Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,470,144.96702291591578,-37.8173559295,"-37.8173559295, 144.96702291591578"
2020,16,108532,108532,Cavendish House Apartments 27-37 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Whiskey Den,"Lot 2B, Ground 27 Russell Street MELBOURNE VIC 3000",40,144.9692476162641,-37.81598739985,"-37.81598739985, 144.9692476162641"
2020,24,103174,103174,55-57 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Fiftyfive,Basement 55 Elizabeth Street MELBOURNE VIC 3000,88,144.96412997115252,-37.8169723947,"-37.8169723947, 144.96412997115252"
2020,46,105964,105964,188-194 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gin Palace,10 Russell Place MELBOURNE VIC 3000,150,144.9675811687,-37.81390744936704,"-37.81390744936704, 144.9675811687"
2020,48,101113,101113,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Club Jankara,Level 2 59-63 Bourke Street MELBOURNE VIC 3000,150,144.9715655659,-37.81212342700134,"-37.81212342700134, 144.9715655659"
2020,48,103626,103626,114-122 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),European Bier Cafe,114-122 Exhibition Street MELBOURNE VIC 3000,550,144.9711969512,-37.81286229010783,"-37.81286229010783, 144.9711969512"
2020,57,101212,101212,152-158 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ballers Clubhouse,Level 2-3 2 Coverlid Place MELBOURNE VIC 3000,1500,144.9685177241,-37.81195835501776,"-37.81195835501776, 144.9685177241"
2020,58,101238,101238,The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Imperial Hotel,The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,894,144.9726756216,-37.81120076789737,"-37.81120076789737, 144.9726756216"
2020,58,105657,105657,21 Liverpool Street MELBOURNE VIC 3000,Melbourne (CBD),Double Happiness Bar / New Gold Mountain,21 Liverpool Street MELBOURNE VIC 3000,164,144.97126461016583,-37.81118096195,"-37.81118096195, 144.97126461016583"
2020,58,105831,105831,47-55 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bodega Underground,"Shop 2, 47-55 Little Bourke Street MELBOURNE VIC 3000",60,144.9711096464,-37.81102403390212,"-37.81102403390212, 144.9711096464"
2020,64,104659,104659,67-73 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),The Mill,Ground 67 Hardware Lane MELBOURNE VIC 3000,119,144.96090810025532,-37.8132346375,"-37.8132346375, 144.96090810025532"
2020,64,515538,515538,4-6 Goldie Place MELBOURNE VIC 3000,Melbourne (CBD),Paris Cat Jazz Club,4-6 Goldie Place MELBOURNE VIC 3000,120,144.96082902837784,-37.81351796725,"-37.81351796725, 144.96082902837784"
2020,66,105694,105694,233-237 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),The Emerald Peacock,233 Lonsdale Street MELBOURNE VIC 3000,300,144.96554789574998,-37.81158038740586,"-37.81158038740586, 144.96554789574998"
2020,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Cookie,"Unit S2, Level 1 252 Swanston Street MELBOURNE VIC 3000",300,144.965271426409,-37.81199286335,"-37.81199286335, 144.965271426409"
2020,67,102199,102199,16-20 Corrs Lane MELBOURNE VIC 3000,Melbourne (CBD),Euro House / Pulp Club,Ground 16-20 Corrs Lane MELBOURNE VIC 3000,200,144.96838532430027,-37.811129317600006,"-37.811129317600006, 144.96838532430027"
2020,71,105318,105318,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,Melbourne (CBD),Hotel Sophia,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,116,144.95419987725,-37.81367554451823,"-37.81367554451823, 144.95419987725"
2020,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Central Lion Hotel,"Shop 303, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",550,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2020,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Diesel Bar,202 Little Lonsdale Street MELBOURNE VIC 3000,375,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2020,207,106153,106153,331-335 Lygon Street CARLTON VIC 3053,Carlton,Wolfs Lair,Rear 331-335 Lygon Street CARLTON VIC 3053,80,144.9671719070076,-37.79751106105,"-37.79751106105, 144.9671719070076"
2020,369,103507,103507,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Court House Hotel,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,50,144.94995539701253,-37.8028777439,"-37.8028777439, 144.94995539701253"
2020,658,110266,110266,MCG 120 Brunton Avenue EAST MELBOURNE VIC 3002,East Melbourne,Spotless Services,Part MCG 120 Brunton Avenue EAST MELBOURNE VIC 3002,2800,144.9831880016318,-37.82000693155,"-37.82000693155, 144.9831880016318"
2020,801,110326,110326,4 Riverside Quay SOUTHBANK VIC 3006,Southbank,Soho Restaurant & Bar,Part Ground 4 Riverside Quay SOUTHBANK VIC 3006,200,144.9633741325051,-37.82092447295,"-37.82092447295, 144.9633741325051"
2021,12,105401,105401,14-20 King Street MELBOURNE VIC 3000,Melbourne (CBD),Spearmint Rhino Gentlemen's Club,Gnd & Flr1 20 King Street MELBOURNE VIC 3000,660,144.9577137804946,-37.8197759733,"-37.8197759733, 144.9577137804946"
2021,26,102073,102073,141-165 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dessous,Basement 164 Flinders Lane MELBOURNE VIC 3000,161,144.96876152725,-37.81545151804356,"-37.81545151804356, 144.96876152725"
2021,53,110145,110145,170-176 William Street MELBOURNE VIC 3000,Melbourne (CBD),Pho Melbourne,170 William Street MELBOURNE VIC 3000,50,144.9582198443308,-37.8149175538,"-37.8149175538, 144.9582198443308"
2021,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Black Opal,191 Swanston Street MELBOURNE VIC 3000,200,144.96501083586128,-37.8130993046,"-37.8130993046, 144.96501083586128"
2021,56,108538,108538,163-169 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Sky Lounge KTV,Level 1 163-165 Russell Street MELBOURNE VIC 3000,300,144.9676472887188,-37.8124662829,"-37.8124662829, 144.9676472887188"
2021,64,104659,104659,67-73 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),The Mill,Ground 67 Hardware Lane MELBOURNE VIC 3000,119,144.96090810025532,-37.8132346375,"-37.8132346375, 144.96090810025532"
2021,64,105700,105700,359-363 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Whitehart,Rear 359 Lonsdale Street MELBOURNE VIC 3000,200,144.96187567925,-37.81275160036885,"-37.81275160036885, 144.96187567925"
